경기도 의왕시 삼동,192-50,192,50,신광월드4차,79.8,202306,14,"34,200",2,2003,부곡중앙남3길 10,,중개거래,경기 의왕시
경기도 의왕시 삼동,244-1,244,1,우성4차,41.31,202306,16,"32,000",3,1985,장승길 3,,중개거래,경기 의왕시
경기도 의왕시 삼동,146-71,146,71,우성6차,35.55,202306,7,"32,000",1,1986,부곡초등1길 6,,중개거래,경기 의왕시
경기도 의왕시 삼동,616,616,0,의왕역푸르지오라포레,84.9909,202306,8,"66,000",17,2019,장안중앙로 42,,중개거래,경기 의왕시
경기도 의왕시 삼동,616,616,0,의왕역푸르지오라포레,84.9973,202306,15,"64,800",2,2019,장안중앙로 42,,중개거래,경기 의왕시
경기도 의왕시 삼동,616,616,0,의왕역푸르지오라포레,84.9973,202306,20,"64,000",14,2019,장안중앙로 42,,중개거래,경기 의왕시
경기도 의왕시 삼동,607,607,0,의왕푸르지오포레움2블럭,59.9813,202306,1,"53,800",16,2020,장안중앙로 23,,중개거래,경기 의왕시
경기도 의왕시 삼동,607,607,0,의왕푸르지오포레움2블럭,59.9813,202306,2,"54,500",7,2020,장안중앙로 23,,중개거래,경기 의왕시
경기도 의왕시 삼동,607,607,0,의왕푸르지오포레움2블럭,59.9813,202306,6,"54,500",4,2020,장안중앙로 23,,중개거래,경기 의왕시
경기도 의왕시 삼동,607,607,0,의왕푸르지오포레움2블럭,59.9994,202306,13,"55,900",5,2020,장안중앙로 23,,중개거래,경기 의왕시
경기도 의왕시 삼동,130-1,130,1,효성청솔,59.77,202306,10,"37,000",17,1997,부곡시장길 63,,중개거래,경기 의왕시
경기도 의왕시 오전동,358-19,358,19,남양모란,59.78,202306,13,"40,000",3,1999,모란길 5,,중개거래,경기 의왕시
경기도 의왕시 오전동,849,849,0,동백아파트,84.94,202306,6,"40,000",1,1995,오전로 150,,중개거래,경기 의왕시
경기도 의왕시 오전동,849,849,0,동백아파트,84.94,202306,9,"46,000",18,1995,오전로 150,,중개거래,경기 의왕시
경기도 의왕시 오전동,849,849,0,동백아파트,84.94,202306,12,"47,900",9,1995,오전로 150,,중개거래,경기 의왕시
경기도 의왕시 오전동,100,100,0,모락산현대,55.535,202306,8,"42,500",7,2002,원골로 43,,중개거래,경기 의왕시
경기도 의왕시 오전동,100,100,0,모락산현대,79.049,202306,9,"51,700",8,2002,원골로 43,,중개거래,경기 의왕시
경기도 의왕시 오전동,842,842,0,목련풍림,79.74,202306,8,"42,500",5,1994,오전로 163,,중개거래,경기 의왕시
경기도 의왕시 오전동,854,854,0,무궁화선경,84.985,202306,2,"40,000",5,1995,오전로 63,,중개거래,경기 의왕시
경기도 의왕시 오전동,854,854,0,무궁화선경,84.985,202306,8,"44,000",15,1995,전주남이길 52,,중개거래,경기 의왕시
경기도 의왕시 오전동,388-1,388,1,민들레베스파트,84.876,202306,5,"48,500",5,2000,오전천로 54,,중개거래,경기 의왕시
경기도 의왕시 오전동,841,841,0,백합벽산,84.9,202306,18,"51,500",19,1994,오전로 179,,중개거래,경기 의왕시
경기도 의왕시 오전동,산149-3,149,3,삼신9차,39.795,202306,21,"34,000",1,1986,모란길 43,,중개거래,경기 의왕시
경기도 의왕시 오전동,104-20,104,20,성원2차이화,59.83,202306,10,"41,700",13,1999,보식골로 13,,중개거래,경기 의왕시
경기도 의왕시 오전동,24,24,0,신원수선화,84.8,202306,24,"43,250",16,2000,모락로 89-16,,중개거래,경기 용인기흥구
경기도 의왕시 오전동,892,892,0,의왕서해그랑블(블루스퀘어),84.55,202306,2,"59,000",13,2018,경수대로 262,,중개거래,경기 의왕시
경기도 의왕시 오전동,892,892,0,의왕서해그랑블(블루스퀘어),84.77,202306,14,"64,500",32,2018,경수대로 262,,중개거래,경기 의왕시
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,84.93,202306,6,"54,000",23,2004,모락로 89-15,,중개거래,경기 의왕시
경기도 의왕시 오전동,01월 27일,27,1,한진해모로,84.93,202306,14,"54,000",16,2004,모락로 89-15,,중개거래,경기 의왕시
경기도 의왕시 포일동,643,643,0,두산위브호수마을2단지,70.934,202306,6,"68,900",26,2009,흥안대로434번길 86,,중개거래,경기 의왕시
경기도 의왕시 포일동,523,523,0,인덕원대우푸른마을(2차),59.92,202306,17,"50,000",14,2001,새롬길 21,,중개거래,경기 의왕시
경기도 의왕시 포일동,518,518,0,인덕원동아에코빌,60,202306,6,"53,500",23,2001,흥안대로456번길 125,,중개거래,경기 의왕시
경기도 의왕시 포일동,518,518,0,인덕원동아에코빌,84.99,202306,9,"63,000",12,2001,흥안대로456번길 125,,중개거래,경기 의왕시
경기도 의왕시 포일동,518,518,0,인덕원동아에코빌,60,202306,16,"52,800",7,2001,흥안대로456번길 125,,중개거래,경기 의왕시
경기도 의왕시 포일동,645,645,0,인덕원숲속마을3단지,84.9,202306,5,"83,000",4,2011,포일세거리로 93,,중개거래,경기 의왕시
경기도 의왕시 포일동,646,646,0,인덕원숲속마을4단지,84.75,202306,17,"85,000",1,2011,포일세거리로 73,,중개거래,경기 의왕시
경기도 의왕시 포일동,685,685,0,인덕원푸르지오엘센트로,99.8536,202306,1,"143,000",11,2019,안양판교로 100,,중개거래,경기 의왕시
경기도 의왕시 포일동,685,685,0,인덕원푸르지오엘센트로,84.9858,202306,3,"105,000",24,2019,안양판교로 100,,중개거래,경기 의왕시
경기도 의왕시 포일동,685,685,0,인덕원푸르지오엘센트로,84.9858,202306,5,"118,000",13,2019,안양판교로 100,,중개거래,"경기 과천시, 경기 의왕시"
경기도 의왕시 포일동,685,685,0,인덕원푸르지오엘센트로,84.9858,202306,10,"108,000",4,2019,안양판교로 100,,중개거래,"경기 의왕시, 서울 노원구"
경기도 의왕시 포일동,685,685,0,인덕원푸르지오엘센트로,84.9329,202306,13,"118,000",17,2019,안양판교로 100,,중개거래,경기 의왕시
경기도 의왕시 학의동,783-1,783,1,백운밸리레이크포레2단지,59.995,202306,9,"65,000",10,2020,바라산로 76,,중개거래,경기 의왕시
경기도 의왕시 학의동,1150,1150,0,의왕백운 해링턴 플레이스 1단지,114.9717,202306,2,"102,500",5,2019,백운중앙로 46,,중개거래,경기 의왕시
경기도 의왕시 학의동,1150,1150,0,의왕백운 해링턴 플레이스 1단지,84.9404,202306,5,"74,500",3,2019,백운중앙로 46,,중개거래,경기 의왕시
경기도 의왕시 학의동,1150,1150,0,의왕백운 해링턴 플레이스 1단지,84.9404,202306,12,"70,000",15,2019,백운중앙로 46,,중개거래,경기 의왕시
경기도 의왕시 학의동,1122,1122,0,의왕백운 해링턴 플레이스 5단지,84.9923,202306,1,"72,500",13,2019,백운중앙로 88,,중개거래,경기 의왕시
경기도 의정부시 가능동,656-1,656,1,SKVIEW,84.94,202306,3,"36,000",15,2007,신촌로 18-7,,중개거래,경기 의정부시
경기도 의정부시 가능동,656-1,656,1,SKVIEW,59.98,202306,9,"29,800",6,2007,신촌로 18-7,,중개거래,경기 의정부시
경기도 의정부시 가능동,847,847,0,e편한세상녹양역,59.9802,202306,20,"34,000",5,2019,녹양로34번길 47,,중개거래,경기 의정부시
경기도 의정부시 가능동,350-3,350,3,금광포란재이너스,84.62,202306,18,"35,000",8,2008,녹양로18번길 30,,중개거래,경기 의정부시
경기도 의정부시 가능동,852,852,0,더샵파크에비뉴,84.96,202306,9,"53,000",7,2021,호국로1162번길 24,,중개거래,경기 의정부시
경기도 의정부시 가능동,224-191,224,191,브라운스톤흥선,59.986,202306,19,"28,000",22,2008,호국로1142번길 22,,중개거래,경기 의정부시
경기도 의정부시 가능동,50,50,0,힐스테이트녹양역,84.8239,202306,7,"54,000",29,2018,가금로34번길 23,,중개거래,경기 의정부시
경기도 의정부시 가능동,50,50,0,힐스테이트녹양역,59.8568,202306,19,"38,000",22,2018,가금로34번길 23,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.84,202306,2,"27,000",11,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.91,202306,5,"29,400",11,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.61,202306,6,"28,000",2,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.91,202306,10,"29,900",16,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.71,202306,10,"28,800",9,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.71,202306,10,"30,000",15,2021,훈민로 13,,중개거래,"경기 양주시, 경기 의정부시"
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.73,202306,11,"30,500",8,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.71,202306,11,"29,500",12,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.51,202306,14,"28,750",2,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.51,202306,16,"29,300",7,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.71,202306,16,"28,750",5,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,55.94,202306,17,"25,500",3,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,55.94,202306,17,"29,000",19,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.91,202306,20,"31,500",10,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.51,202306,22,"29,000",15,2021,훈민로 13,,중개거래,"경기 양주시, 경기 의정부시"
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,59.51,202306,24,"31,000",7,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,903,903,0,고산리슈빌포레,55.94,202306,26,"37,200",7,2021,훈민로 13,,중개거래,경기 의정부시
경기도 의정부시 고산동,945,945,0,의정부고산대방노블랜드에듀파크아파트,74.1209,202306,5,"46,000",21,2020,서광로 210,,중개거래,경기 의정부시
경기도 의정부시 고산동,945,945,0,의정부고산대방노블랜드에듀파크아파트,84.9932,202306,6,"57,500",10,2020,서광로 210,,중개거래,경기 의정부시
경기도 의정부시 고산동,945,945,0,의정부고산대방노블랜드에듀파크아파트,84.9632,202306,12,"54,000",4,2020,서광로 210,,중개거래,경기 의정부시
경기도 의정부시 고산동,945,945,0,의정부고산대방노블랜드에듀파크아파트,84.9849,202306,24,"50,000",3,2020,서광로 210,,중개거래,경기 의정부시
경기도 의정부시 고산동,945,945,0,의정부고산대방노블랜드에듀파크아파트,84.9849,202306,24,"51,000",5,2020,서광로 210,,중개거래,경기 의정부시
경기도 의정부시 금오동,Jan-67,67,1,거성,84.9,202306,3,"28,000",10,1997,상금로 36,,중개거래,경기 의정부시
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,202306,2,"37,700",21,2007,동일로 660,,중개거래,경기 의정부시
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,202306,3,"39,900",7,2007,동일로 660,,중개거래,경기 의정부시
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,202306,12,"39,900",10,2007,동일로 660,,중개거래,경기 의정부시
경기도 의정부시 금오동,344-17,344,17,금오2차신도브래뉴업,84.988,202306,19,"46,000",15,2007,동일로 660,,직거래,-
경기도 의정부시 금오동,468-1,468,1,금오주공그린빌1,75.62,202306,5,"31,000",1,2002,부용로 49,,중개거래,경기 의정부시
경기도 의정부시 금오동,476-1,476,1,금오주공그린빌3,59.94,202306,5,"26,500",9,2003,부용로 137,,중개거래,경기 의정부시
경기도 의정부시 금오동,476-1,476,1,금오주공그린빌3,59.94,202306,15,"23,700",1,2003,부용로 137,,중개거래,"경기 고양덕양구, 경기 의정부시"
경기도 의정부시 금오동,476-1,476,1,금오주공그린빌3,59.06,202306,24,"24,000",2,2003,부용로 137,,중개거래,경기 의정부시
경기도 의정부시 금오동,80-20,80,20,세아,121.89,202306,21,"29,200",1,1992,상금로 31-14,,중개거래,경기 의정부시
경기도 의정부시 금오동,370,370,0,신도브래뉴1차,112.93,202306,3,"48,500",18,2004,호국로 1369,,중개거래,경기 의정부시
경기도 의정부시 금오동,370,370,0,신도브래뉴1차,84.96,202306,9,"31,000",6,2004,호국로 1369,,중개거래,경기 의정부시
경기도 의정부시 금오동,370,370,0,신도브래뉴1차,84.96,202306,13,"35,000",18,2004,호국로 1369,,중개거래,경기 의정부시
경기도 의정부시 금오동,469-4,469,4,현대아이파크,84.68,202306,1,"35,700",3,2002,부용로 87,,중개거래,"경기 양주시, 경기 의정부시"
경기도 의정부시 금오동,469-4,469,4,현대아이파크,84.68,202306,7,"38,500",3,2002,부용로 87,,중개거래,경기 의정부시
경기도 의정부시 금오동,469-4,469,4,현대아이파크,84.68,202306,8,"37,500",15,2002,부용로 87,,중개거래,경기 의정부시
경기도 의정부시 금오동,469-4,469,4,현대아이파크,84.68,202306,17,"36,000",17,2002,부용로 87,,중개거래,경기 의정부시
경기도 의정부시 낙양동,736,736,0,대광로제비앙포레스트,82.8289,202306,11,"37,000",4,2018,용민로 373-20,,중개거래,경기 의정부시
경기도 의정부시 낙양동,736,736,0,대광로제비앙포레스트,82.8289,202306,19,"37,000",16,2018,용민로 373-20,,중개거래,경기 의정부시
경기도 의정부시 낙양동,736,736,0,대광로제비앙포레스트,82.8289,202306,24,"37,400",9,2018,용민로 373-20,,중개거래,"경기 의정부시, 경기 하남시"
경기도 의정부시 낙양동,763,763,0,반도유보라아이비파크,84.9557,202306,1,"42,000",29,2017,용민로 304,,중개거래,경기 의정부시
경기도 의정부시 낙양동,763,763,0,반도유보라아이비파크,84.9454,202306,2,"43,000",10,2017,용민로 304,,중개거래,경기 의정부시
경기도 의정부시 낙양동,763,763,0,반도유보라아이비파크,84.9454,202306,5,"41,500",2,2017,용민로 304,,중개거래,경기 의정부시
경기도 의정부시 낙양동,763,763,0,반도유보라아이비파크,84.9454,202306,6,"43,600",20,2017,용민로 304,,중개거래,경기 의정부시
경기도 의정부시 낙양동,763,763,0,반도유보라아이비파크,84.9454,202306,23,"41,000",13,2017,용민로 304,,중개거래,경기 의정부시
경기도 의정부시 낙양동,709,709,0,의정부민락금강펜테리움아파트,60.8731,202306,14,"34,000",18,2016,용민로 263,,중개거래,경기 의정부시
경기도 의정부시 낙양동,757,757,0,의정부민락푸르지오,62.934,202306,12,"36,500",2,2015,송양로 46,,중개거래,경기 포천시
경기도 의정부시 낙양동,757,757,0,의정부민락푸르지오,62.934,202306,16,"35,000",4,2015,송양로 46,,중개거래,경기 의정부시
경기도 의정부시 낙양동,760,760,0,호반베르디움２차,84.9788,202306,1,"47,000",13,2017,송양로 16,,중개거래,경기 의정부시
경기도 의정부시 낙양동,760,760,0,호반베르디움２차,84.9788,202306,4,"43,000",6,2017,송양로 16,,중개거래,경기 의정부시
경기도 의정부시 녹양동,355,355,0,녹양힐스테이트,84.96,202306,7,"37,000",9,2006,녹양로62번길 12,,중개거래,경기 의정부시
경기도 의정부시 녹양동,374-1,374,1,신도9,59.91,202306,16,"22,900",15,2000,진등로19번길 20,,중개거래,경기 의정부시
경기도 의정부시 녹양동,146-15,146,15,청구,82.588,202306,9,"24,800",15,1994,녹양로 71-7,,중개거래,경기 의정부시
경기도 의정부시 녹양동,146-15,146,15,청구,59.9,202306,15,"15,000",1,1994,녹양로 71-7,,직거래,-
경기도 의정부시 녹양동,401,401,0,휴먼시아(3단지),84.91,202306,15,"39,500",4,2008,본원로 39,,중개거래,경기 의정부시
경기도 의정부시 녹양동,401,401,0,휴먼시아(3단지),84.83,202306,16,"38,800",1,2008,본원로 39,,중개거래,경기 의정부시
경기도 의정부시 민락동,894,894,0,민락2지구18단지호반베르디움,84.9788,202306,3,"44,000",14,2017,송양로 93,,중개거래,경기 의정부시
경기도 의정부시 민락동,894,894,0,민락2지구18단지호반베르디움,84.9788,202306,9,"43,300",19,2017,송양로 93,,중개거래,경기 의정부시
경기도 의정부시 민락동,895,895,0,민락센트럴15단지,74.96,202306,5,"33,000",15,2013,용민로 442,,중개거래,경기 의정부시
경기도 의정부시 민락동,895,895,0,민락센트럴15단지,84.97,202306,10,"35,200",12,2013,용민로 442,,중개거래,경기 의정부시
경기도 의정부시 민락동,890,890,0,민락엘레트,59.93,202306,11,"30,500",22,2017,송양로 94,,중개거래,경기 의정부시
경기도 의정부시 민락동,890,890,0,민락엘레트,51.91,202306,13,"27,300",17,2017,송양로 94,,중개거래,경기 의정부시
경기도 의정부시 민락동,890,890,0,민락엘레트,59.93,202306,27,"31,700",16,2017,송양로 94,,중개거래,경기 의정부시
경기도 의정부시 민락동,691-1,691,1,산들마을(신안),60,202306,7,"21,500",12,1999,용현로 143,,중개거래,경기 의정부시
경기도 의정부시 민락동,691-1,691,1,산들마을(신안),60,202306,19,"19,450",2,1999,용현로 143,,중개거래,경기 의정부시
경기도 의정부시 민락동,692-1,692,1,산들마을(청구),84.73,202306,8,"32,900",16,2001,오목로 169,,중개거래,경기 의정부시
경기도 의정부시 민락동,692-1,692,1,산들마을(청구),84.73,202306,22,"31,000",3,2001,오목로 169,,중개거래,경기 의정부시
경기도 의정부시 민락동,691-1,691,1,산들마을(현대),60,202306,8,"21,700",3,1999,용현로 143,,중개거래,경기 의정부시
경기도 의정부시 민락동,691-1,691,1,산들마을(현대),60,202306,19,"25,400",13,1999,용현로 143,,중개거래,경기 의정부시
경기도 의정부시 민락동,691-1,691,1,산들마을(현대),60,202306,26,"20,000",14,1999,용현로 143,,중개거래,경기 의정부시
경기도 의정부시 민락동,694,694,0,산들마을4단지아이파크,121.05,202306,12,"45,300",6,1999,오목로 170,,중개거래,경기 의정부시
경기도 의정부시 민락동,736-1,736,1,송산센트럴아파트,84.34,202306,12,"30,000",18,2002,용현로 118,,직거래,-
경기도 의정부시 민락동,757-4,757,4,송산주공4단지,59.42,202306,5,"31,200",18,2002,오목로 72,,중개거래,경기 의정부시
경기도 의정부시 민락동,731-2,731,2,송산팰리스,59.42,202306,3,"22,500",2,2002,효자로 25,,중개거래,경기 의정부시
경기도 의정부시 민락동,731-2,731,2,송산팰리스,59.42,202306,8,"24,000",2,2002,효자로 25,,중개거래,경기 의정부시
경기도 의정부시 민락동,731-2,731,2,송산팰리스,59.42,202306,9,"26,700",9,2002,효자로 25,,중개거래,경기 의정부시
경기도 의정부시 민락동,731-2,731,2,송산팰리스,49.86,202306,14,"18,900",8,2002,효자로 25,,중개거래,경기 의정부시
경기도 의정부시 민락동,731-2,731,2,송산팰리스,59.42,202306,16,"23,400",6,2002,효자로 25,,중개거래,경기 의정부시
경기도 의정부시 민락동,889,889,0,의정부민락우미린더스카이,84.9965,202306,9,"44,200",22,2018,송양로 76,,중개거래,"경기 남양주시, 경기 의정부시"
경기도 의정부시 민락동,889,889,0,의정부민락우미린더스카이,84.9907,202306,10,"44,500",4,2018,송양로 76,,중개거래,경기 의정부시
경기도 의정부시 민락동,889,889,0,의정부민락우미린더스카이,84.9907,202306,11,"48,800",26,2018,송양로 76,,중개거래,경기 의정부시
경기도 의정부시 민락동,889,889,0,의정부민락우미린더스카이,84.9907,202306,23,"47,000",27,2018,송양로 76,,중개거래,경기 의정부시
경기도 의정부시 민락동,695-1,695,1,주공,49.57,202306,10,"18,000",10,1999,오목로 150,,중개거래,경기 의정부시
경기도 의정부시 민락동,695-1,695,1,주공,59.39,202306,27,"22,000",1,1999,오목로 150,,중개거래,경기 의정부시
경기도 의정부시 민락동,576,576,0,청구1차,59.89,202306,8,"24,500",9,2000,오목로 110,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.9788,202306,1,"53,000",11,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.9788,202306,2,"52,500",6,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.9788,202306,2,"52,000",8,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.9788,202306,6,"54,000",22,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.9788,202306,14,"51,000",22,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.8985,202306,20,"52,600",13,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 민락동,847,847,0,호반베르디움1차,84.9788,202306,20,"52,000",14,2017,민락로 211,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,1,"42,200",1,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,3,"42,000",1,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,3,"48,500",17,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,4,"48,800",10,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,6,"49,500",22,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9495,202306,13,"52,000",17,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,16,"48,400",16,2020,서광로 169,,중개거래,"경기 의정부시, 경기 하남시"
경기도 의정부시 산곡동,676,676,0,대광로제비앙더퍼스트,84.9265,202306,17,"45,500",6,2020,서광로 169,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,84.4154,202306,1,"51,000",7,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,59.9429,202306,3,"36,300",7,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,59.7748,202306,9,"39,200",5,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,59.7748,202306,13,"38,500",29,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,14,"44,700",8,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,16,"45,200",17,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,17,"44,450",22,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,17,"44,450",22,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,18,"45,000",20,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,18,"44,800",19,2019,시민로 287,,중개거래,"경기 양주시, 경기 의정부시"
경기도 의정부시 신곡동,816,816,0,e편한세상신곡파크비스타,72.9453,202306,20,"47,000",12,2019,시민로 287,,중개거래,경기 의정부시
경기도 의정부시 신곡동,669,669,0,극동,47.88,202306,6,"17,600",16,1995,추동로 45,,중개거래,경기 의정부시
경기도 의정부시 신곡동,167-20,167,20,극동스타클래스,75.532,202306,10,"24,000",4,2006,시민로317번길 15,,중개거래,경기 의정부시
경기도 의정부시 신곡동,755-2,755,2,금오풍림,84.9367,202306,2,"34,700",11,2005,장곡로 532,,중개거래,경기 의정부시
경기도 의정부시 신곡동,755-2,755,2,금오풍림,84.9367,202306,6,"37,000",13,2005,장곡로 532,,중개거래,경기 의정부시
경기도 의정부시 신곡동,755-2,755,2,금오풍림,84.9367,202306,7,"38,000",18,2005,장곡로 532,,중개거래,경기 의정부시
경기도 의정부시 신곡동,755-2,755,2,금오풍림,84.9367,202306,10,"36,000",12,2005,장곡로 532,,중개거래,경기 의정부시
경기도 의정부시 신곡동,669,669,0,동성,47.88,202306,1,"18,800",7,1995,추동로 45,,중개거래,경기 의정부시
경기도 의정부시 신곡동,669,669,0,동성,60,202306,14,"23,000",8,1995,추동로 45,,중개거래,경기 안양동안구
경기도 의정부시 신곡동,758-1,758,1,드림밸리,95.487,202306,8,"48,500",17,2002,장곡로596번길 18,,중개거래,경기 의정부시
경기도 의정부시 신곡동,758-1,758,1,드림밸리,95.487,202306,10,"48,800",6,2002,장곡로596번길 18,,중개거래,경기 의정부시
경기도 의정부시 신곡동,767-1,767,1,삼성래미안진흥,98.673,202306,1,"38,500",1,2002,장곡로628번길 21,,중개거래,경기 의정부시
경기도 의정부시 신곡동,767-1,767,1,삼성래미안진흥,101.99,202306,2,"45,400",8,2002,장곡로628번길 21,,중개거래,경기 의정부시
경기도 의정부시 신곡동,767-1,767,1,삼성래미안진흥,101.99,202306,6,"39,000",2,2002,장곡로628번길 21,,중개거래,경기 의정부시
경기도 의정부시 신곡동,767-1,767,1,삼성래미안진흥,98.673,202306,9,"38,500",2,2002,장곡로628번길 21,,중개거래,경기 의정부시
경기도 의정부시 신곡동,767-1,767,1,삼성래미안진흥,101.99,202306,13,"43,000",5,2002,장곡로628번길 21,,중개거래,경기 의정부시
경기도 의정부시 신곡동,767-1,767,1,삼성래미안진흥,98.673,202306,20,"35,000",15,2002,장곡로628번길 21,,직거래,-
경기도 의정부시 신곡동,473-2,473,2,성원2,59.91,202306,6,"21,900",17,1998,능곡로 16-7,,중개거래,경기 의정부시
경기도 의정부시 신곡동,353-43,353,43,신곡서해,59.94,202306,18,"20,000",17,1998,동일로466번길 3,,중개거래,경기 의정부시
경기도 의정부시 신곡동,108-14,108,14,신명스카이뷰,82.139,202306,6,"25,900",14,2002,추동로108번길 109,,중개거래,경기 의정부시
경기도 의정부시 신곡동,684,684,0,은하수,101.91,202306,9,"41,000",16,1994,추동로 12,,직거래,-
경기도 의정부시 신곡동,684,684,0,은하수,134.73,202306,17,"45,000",7,1994,추동로 12,,중개거래,경기 의정부시
경기도 의정부시 신곡동,725-3,725,3,장암주공5,59.47,202306,6,"24,500",9,1999,회룡로 221,,중개거래,경기 의정부시
경기도 의정부시 신곡동,725-3,725,3,장암주공5,49.76,202306,12,"18,000",7,1999,회룡로 221,,중개거래,경기 의정부시
경기도 의정부시 신곡동,727-1,727,1,장암한국,49.686,202306,19,"19,500",18,1999,회룡로 245,,중개거래,경기 의정부시
경기도 의정부시 신곡동,724-2,724,2,장암현대2,82.34,202306,14,"38,000",10,1998,신곡로 13,,중개거래,경기 의정부시
경기도 의정부시 신곡동,724-2,724,2,장암현대2,70.79,202306,28,"29,800",3,1998,신곡로 13,,중개거래,경기 의정부시
경기도 의정부시 신곡동,755-1,755,1,주공그린빌4,59.72,202306,6,"25,500",16,2003,장곡로 514,20230630,중개거래,경기 의정부시
경기도 의정부시 신곡동,755-1,755,1,주공그린빌4,59.72,202306,12,"25,000",15,2003,장곡로 514,,중개거래,경기 의정부시
경기도 의정부시 신곡동,687-1,687,1,추동,49.14,202306,6,"16,500",3,1994,능곡로 13,,중개거래,경기 의정부시
경기도 의정부시 신곡동,687-1,687,1,추동,49.14,202306,20,"16,700",15,1994,능곡로 13,,중개거래,경기 의정부시
